,brand,year,model,used_or_new,transmission,drive_type,fuel_type,fuel_consumption,kilometres,cylinders,body_type,doors,seats,price,cylinder_capacity,exterior_clr,suburb,state
15442,Kia,2019.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,28277.0,4,Hatchback,5,5,19775.0,1.2,White,Rocklea,QLD
15443,Kia,2021.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,20325.0,4,Hatchback,5,5,19777.0,1.2,Red,Mornington,VIC
15444,Kia,2018.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,9118.0,4,Hatchback,5,5,21999.0,1.2,Grey,Chermside,QLD
15445,Kia,2022.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,19296.0,4,Hatchback,5,5,19987.0,1.2,White,Moorooka,QLD
15446,Kia,2021.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,24962.0,4,Hatchback,5,5,19868.0,1.2,White,Essendon Fields,VIC
15447,Kia,2020.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,43664.0,4,Hatchback,5,5,20490.0,1.2,,Morningside,QLD
15448,Holden,2015.0,Barina,USED,Automatic,Front,Unleaded,5.8 L / 100 km,89953.0,4,Hatchback,5,5,13970.0,1.2,Red,Essendon Fields,VIC
15449,Suzuki,2021.0,Swift,USED,Automatic,Front,Unleaded,4.8 L / 100 km,52424.0,4,Hatchback,5,5,23800.0,1.2,Silver,Oakleigh,VIC
15450,Suzuki,2018.0,Swift,USED,Automatic,Front,Unleaded,4.8 L / 100 km,62948.0,4,Hatchback,5,5,17980.0,1.2,Red,Cheltenham,VIC
15451,Kia,2022.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,27607.0,4,Hatchback,5,5,18987.0,1.2,White,Moorooka,QLD
15452,Kia,2020.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,52408.0,4,Hatchback,5,5,20990.0,1.2,Black,Yamanto,QLD
15453,Suzuki,2019.0,Swift,USED,Automatic,Front,Unleaded,4.8 L / 100 km,80000.0,4,Hatchback,5,5,22990.0,1.2,Blue,Strathpine,QLD
15454,Kia,2020.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,14334.0,4,Hatchback,5,5,19868.0,1.2,Black,Essendon Fields,VIC
15455,Kia,2022.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,8500.0,4,Hatchback,5,5,22510.0,1.2,White,Essendon Fields,VIC
15456,Kia,2020.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,31337.0,4,Hatchback,5,5,18990.0,1.2,Black,Maroochydore,QLD
15457,Holden,2010.0,Barina,USED,Manual,Front,Unleaded,5.6 L / 100 km,151718.0,4,Hatchback,5,5,4999.0,1.2,Green,Slacks Creek,QLD
15458,Suzuki,2017.0,Swift,USED,Automatic,Front,Unleaded,4.8 L / 100 km,87264.0,4,Hatchback,5,5,19990.0,1.2,Blue,Warrnambool,VIC
15459,Suzuki,2019.0,Swift,USED,Automatic,Front,Unleaded,4.8 L / 100 km,85137.0,4,Hatchback,5,5,19990.0,1.2,Silver,Maroochydore,QLD
15460,Suzuki,2018.0,Swift,USED,Automatic,Front,Unleaded,4.8 L / 100 km,39436.0,4,Hatchback,5,5,20999.0,1.2,White,Welshpool,WA
15461,Holden,2010.0,Barina,USED,Manual,Front,Unleaded,5.6 L / 100 km,146109.0,4,Hatchback,5,5,9990.0,1.2,Green,Kensington,QLD
15462,Suzuki,2019.0,Swift,USED,Automatic,Front,Unleaded,4.8 L / 100 km,69333.0,4,Hatchback,5,5,18995.0,1.2,White,Hobart,TAS
15463,Kia,2016.0,Picanto,USED,Automatic,Front,Unleaded,5.3 L / 100 km,79737.0,4,Hatchback,5,5,13990.0,1.2,White,Cairns City,QLD
15464,Kia,2018.0,Picanto,USED,Manual,Front,Unleaded,5 L / 100 km,64764.0,4,Hatchback,5,5,15977.0,1.2,White,Cannington,WA
15465,Kia,2019.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,58762.0,4,Hatchback,5,5,20999.0,1.2,White,Victoria Park,WA
15466,Kia,2018.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,90137.0,4,Hatchback,5,5,16990.0,1.2,Silver,West End,QLD
15467,Kia,2018.0,Picanto,USED,Manual,Front,Unleaded,5 L / 100 km,25986.0,4,Hatchback,5,5,17999.0,1.2,White,Victoria Park,WA
15468,Suzuki,2019.0,Swift,USED,Automatic,Front,Unleaded,4.8 L / 100 km,51847.0,4,Hatchback,5,5,20988.0,1.2,Blue,Rockingham,WA
15469,Suzuki,2018.0,Swift,USED,Automatic,Front,Unleaded,4.8 L / 100 km,98916.0,4,Hatchback,5,5,17977.0,1.2,Black,Mandurah,WA
15470,Kia,2021.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,18000.0,4,Hatchback,5,5,19990.0,1.2,Yellow,Collie,WA
15471,Renault,2015.0,Clio,USED,Automatic,Front,Unleaded,5.2 L / 100 km,69634.0,4,Hatchback,5,5,15999.0,1.2,Grey,Victoria Park,WA
15472,Kia,2018.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,69835.0,4,Hatchback,5,5,18499.0,1.2,White,Bayswater,WA
15473,Kia,2020.0,Picanto,USED,Automatic,Front,Unleaded,5.8 L / 100 km,36969.0,4,Hatchback,5,5,23950.0,1.2,White,Liverpool,NSW
15474,Suzuki,2019.0,Swift,USED,Automatic,Front,Unleaded,4.8 L / 100 km,21724.0,4,Hatchback,5,5,22990.0,1.2,Red,Alexandria,NSW
15475,Suzuki,2020.0,Swift,USED,Automatic,Front,Unleaded,4.8 L / 100 km,21478.0,4,Hatchback,5,5,24888.0,1.2,Red,Preston,VIC
15476,Hyundai,2015.0,I20,USED,Automatic,Front,Unleaded,5.9 L / 100 km,111783.0,4,Hatchback,5,5,13990.0,1.4,Silver,Croydon,NSW
15477,Hyundai,2011.0,I20,USED,Automatic,Front,Unleaded,6.4 L / 100 km,188262.0,4,Hatchback,5,5,10995.0,1.4,Blue,Minchinbury,NSW
15478,Hyundai,2013.0,I20,USED,Automatic,Front,Unleaded,6.4 L / 100 km,123330.0,4,Hatchback,5,5,12990.0,1.4,Grey,Brookvale,NSW
15479,Suzuki,2011.0,Swift,USED,Automatic,Front,Unleaded,6.2 L / 100 km,201011.0,4,Hatchback,5,5,7999.0,1.4,Grey,Penrith,NSW
15480,Kia,2013.0,RIO,USED,Automatic,Front,Unleaded,6.3 L / 100 km,88465.0,4,Hatchback,5,5,14888.0,1.4,Silver,Pennant Hills,NSW
15481,Kia,2013.0,RIO,USED,Manual,Front,Unleaded,5.7 L / 100 km,131990.0,4,Hatchback,5,5,11490.0,1.4,Silver,Smeaton Grange,NSW
15482,Suzuki,2011.0,Swift,USED,Automatic,Front,Unleaded,6.2 L / 100 km,158817.0,4,Hatchback,5,5,11800.0,1.4,Black,Minchinbury,NSW
15483,Kia,2020.0,RIO,USED,Automatic,Front,Unleaded,6 L / 100 km,67712.0,4,Hatchback,5,5,21800.0,1.4,Red,Rozelle,NSW
15484,Suzuki,2016.0,Swift,USED,Automatic,Front,Unleaded,6.2 L / 100 km,97437.0,4,Hatchback,5,5,14995.0,1.4,Black,Minchinbury,NSW
15485,Kia,2013.0,RIO,USED,Automatic,Front,Unleaded,6.3 L / 100 km,89432.0,4,Hatchback,5,5,15950.0,1.4,Black,Granville,NSW
15486,Hyundai,2016.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,64136.0,4,Hatchback,5,5,17990.0,1.4,White,Richmond,NSW
15487,Kia,2020.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,41599.0,4,Hatchback,5,5,21990.0,1.4,White,Moorebank,NSW
15488,Suzuki,2012.0,Swift,USED,Automatic,Front,Unleaded,6.2 L / 100 km,106587.0,4,Hatchback,5,5,13490.0,1.4,Blue,Smeaton Grange,NSW
15489,Kia,2020.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,44528.0,4,Hatchback,5,5,21990.0,1.4,White,Moorebank,NSW
15490,Suzuki,2016.0,Swift,USED,Automatic,Front,Unleaded,6.2 L / 100 km,134605.0,4,Hatchback,5,5,14995.0,1.4,White,Minchinbury,NSW
15491,Hyundai,2015.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,107419.0,4,Hatchback,5,5,13950.0,1.4,Black,Minto,NSW
15492,Holden,2012.0,Cruze,USED,Automatic,Front,Unleaded,6.9 L / 100 km,152500.0,4,Hatchback,5,5,9888.0,1.4,Silver,Smithfield,NSW
15493,Hyundai,2016.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,110338.0,4,Hatchback,5,5,12990.0,1.4,Blue,Archerfield,QLD
15494,Hyundai,2014.0,I20,USED,Automatic,Front,Unleaded,5.9 L / 100 km,65801.0,4,Hatchback,5,5,12990.0,1.4,Silver,Seven Hills,NSW
15495,Holden,2012.0,Cruze,USED,Automatic,Front,Unleaded,6.9 L / 100 km,202500.0,4,Hatchback,5,5,8888.0,1.4,Grey,Pakenham,VIC
15496,Hyundai,2014.0,I20,USED,Automatic,Front,Unleaded,5.9 L / 100 km,59038.0,4,Hatchback,5,5,14950.0,1.4,White,Pendle Hill,NSW
15497,Kia,2019.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,52758.0,4,Hatchback,5,5,20990.0,1.4,White,Alexandria,NSW
15498,Kia,2018.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,86573.0,4,Hatchback,5,5,17990.0,1.4,White,Moorebank,NSW
15499,Hyundai,2016.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,204969.0,4,Hatchback,5,5,12990.0,1.4,White,Minchinbury,NSW
15500,Kia,2022.0,RIO,USED,Automatic,Front,Unleaded,6 L / 100 km,2909.0,4,Hatchback,5,5,26990.0,1.4,Black,Alexandria,NSW
15501,Hyundai,2012.0,I20,USED,Automatic,Front,Unleaded,6.4 L / 100 km,125446.0,4,Hatchback,5,5,12990.0,1.4,White,Lidcombe,NSW
15502,Kia,2010.0,RIO,USED,Manual,Front,Unleaded,6.7 L / 100 km,109417.0,4,Hatchback,5,5,7986.0,1.4,White,East Maitland,NSW
15503,Hyundai,2016.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,69961.0,4,Hatchback,5,5,16990.0,1.4,Blue,Cardiff,NSW
15504,Suzuki,2012.0,Swift,USED,Manual,Front,Unleaded,5.5 L / 100 km,161852.0,4,Hatchback,5,5,9990.0,1.4,White,Hamilton,NSW
15505,Suzuki,2013.0,Swift,USED,Automatic,Front,Unleaded,6.2 L / 100 km,130617.0,4,Hatchback,5,5,13990.0,1.4,White,Mayfield West,NSW
15506,Kia,2009.0,RIO,USED,Manual,Front,Unleaded,6.7 L / 100 km,182057.0,4,Hatchback,5,5,5800.0,1.4,Orange,Beresfield,NSW
15507,Kia,2012.0,RIO,USED,Manual,Front,Unleaded,5.7 L / 100 km,142588.0,4,Hatchback,5,5,9990.0,1.4,Silver,Broadmeadow,NSW
15508,Kia,2020.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,59785.0,4,Hatchback,5,5,21590.0,1.4,Grey,Muswellbrook,NSW
15509,Hyundai,2011.0,Getz,USED,Automatic,Front,Unleaded,7 L / 100 km,178500.0,4,Hatchback,5,5,9990.0,1.4,Black,Cardiff,NSW
15510,Kia,2010.0,RIO,USED,Automatic,Front,Unleaded,6.7 L / 100 km,137171.0,4,Hatchback,5,5,9913.0,1.4,White,Cardiff,NSW
15511,Ford,2009.0,Fiesta,USED,Automatic,Front,Unleaded,6.9 L / 100 km,208002.0,4,Hatchback,5,5,6670.0,1.4,Silver,Phillip,ACT
15512,Hyundai,2015.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,94682.0,4,Hatchback,5,5,13990.0,1.4,Yellow,Port Macquarie,NSW
15513,Hyundai,2013.0,I20,USED,Automatic,Front,Unleaded,6.4 L / 100 km,94024.0,4,Hatchback,5,5,13989.0,1.4,,Dandenong,VIC
15514,Hyundai,2012.0,I20,USED,Automatic,Front,Unleaded,6.4 L / 100 km,143949.0,4,Hatchback,5,5,12490.0,1.4,Red,Ringwood,VIC
15515,Kia,2011.0,RIO,USED,Manual,Front,Unleaded,5.7 L / 100 km,164458.0,4,Hatchback,5,5,9888.0,1.4,White,Epsom,VIC
15516,Hyundai,2010.0,Getz,USED,Manual,Front,Unleaded,6.1 L / 100 km,166540.0,4,Hatchback,5,5,6990.0,1.4,White,Tugun,QLD
15517,Hyundai,2013.0,I20,USED,Automatic,Front,Unleaded,6.4 L / 100 km,114059.0,4,Hatchback,5,5,12333.0,1.4,Black,Cardiff,NSW
15518,Kia,2020.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,51520.0,4,Hatchback,5,5,19670.0,1.4,White,Phillip,ACT
15519,Hyundai,2017.0,Accent,USED,Automatic,Front,Unleaded,6.4 L / 100 km,56813.0,4,Hatchback,5,5,19990.0,1.4,,Ringwood,VIC
15520,Kia,2008.0,RIO,USED,Manual,Front,Unleaded,6.7 L / 100 km,172331.0,4,Hatchback,5,5,4540.0,1.4,Red,Cardiff,NSW
15521,Suzuki,2011.0,Swift,USED,Automatic,Front,Unleaded,6.2 L / 100 km,168865.0,4,Hatchback,5,5,13000.0,1.4,Grey,Dandenong,VIC
15522,Kia,2018.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,91480.0,4,Hatchback,5,5,19999.0,1.4,Red,Berwick,VIC
15523,Kia,2007.0,RIO,USED,Automatic,Front,Unleaded,6.7 L / 100 km,175709.0,4,Hatchback,5,5,5499.0,1.4,Burgundy,Arundel,QLD
15524,Hyundai,2017.0,Accent,USED,Automatic,Front,Unleaded,6.4 L / 100 km,78723.0,4,Hatchback,5,5,17999.0,1.4,Blue,Berwick,VIC
15525,Nissan,2009.0,Micra,USED,Automatic,Front,Unleaded,6.8 L / 100 km,122366.0,4,Hatchback,5,5,9987.0,1.4,Blue,Ferntree Gully,VIC
15526,Ford,2009.0,Fiesta,USED,Automatic,Front,Unleaded,6.9 L / 100 km,211751.0,4,Hatchback,5,5,7999.0,1.4,Blue,Labrador,QLD
15527,Hyundai,2015.0,I20,USED,Automatic,Front,Unleaded,5.9 L / 100 km,114722.0,4,Hatchback,5,5,13990.0,1.4,Blue,Ringwood,VIC
15528,Hyundai,2016.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,111236.0,4,Hatchback,5,5,14888.0,1.4,Red,Port Melbourne,VIC
15529,Hyundai,2016.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,223343.0,4,Hatchback,5,5,12990.0,1.4,White,Seaford,VIC
15530,Nissan,2010.0,Micra,USED,Automatic,Front,Unleaded,6.8 L / 100 km,167858.0,4,Hatchback,5,5,9000.0,1.4,Blue,Slacks Creek,QLD
15531,Kia,2017.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,95895.0,4,Hatchback,5,5,16995.0,1.4,White,Maidstone,VIC
15532,Hyundai,2012.0,I20,USED,Automatic,Front,Unleaded,6.4 L / 100 km,134333.0,4,Hatchback,5,5,10990.0,1.4,Red,Eagle Farm,QLD
15533,Kia,2017.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,89777.0,4,Hatchback,5,5,16990.0,1.4,Silver,Pinkenba,QLD
15534,Hyundai,2016.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,48080.0,4,Hatchback,5,5,17990.0,1.4,Black,Pinkenba,QLD
15535,Hyundai,2013.0,I20,USED,Automatic,Front,Unleaded,6.4 L / 100 km,90684.0,4,Hatchback,5,5,14990.0,1.4,Blue,Moorabbin,VIC
15536,Kia,2020.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,44523.0,4,Hatchback,5,5,21970.0,1.4,White,Keysborough,VIC
15537,Kia,2008.0,RIO,USED,Automatic,Front,Unleaded,6.7 L / 100 km,96500.0,4,Hatchback,5,5,9999.0,1.4,Orange,Moorabbin,VIC
15538,Hyundai,2014.0,I20,USED,Manual,Front,Unleaded,5.3 L / 100 km,92859.0,4,Hatchback,5,5,9999.0,1.4,Silver,Ravenhall,VIC
15539,Suzuki,2014.0,Swift,USED,Automatic,Front,Unleaded,6.2 L / 100 km,70741.0,4,Hatchback,5,5,16990.0,1.4,Silver,Brighton,VIC
15540,Kia,2016.0,RIO,USED,Automatic,Front,Unleaded,6.3 L / 100 km,93684.0,4,Hatchback,5,5,15886.0,1.4,Red,Ipswich,QLD
15541,Suzuki,2012.0,Swift,USED,Manual,Front,Unleaded,5.5 L / 100 km,239566.0,4,Hatchback,5,5,9788.0,1.4,Black,Braybrook,VIC
15542,Hyundai,2016.0,Accent,USED,Automatic,Front,Unleaded,6.4 L / 100 km,20572.0,4,Hatchback,5,5,18980.0,1.4,Blue,Yatala,QLD
15543,Holden,2011.0,Cruze,USED,Automatic,Front,Unleaded,6.9 L / 100 km,148711.0,4,Hatchback,5,5,11990.0,1.4,Black,Slacks Creek,QLD
15544,Hyundai,2016.0,Accent,USED,Manual,Front,Unleaded,5.9 L / 100 km,135990.0,4,Hatchback,5,5,14990.0,1.4,Yellow,Slacks Creek,QLD
15545,Kia,2015.0,RIO,USED,Manual,Front,Unleaded,5.7 L / 100 km,101000.0,4,Hatchback,5,5,11999.0,1.4,Black,Archerfield,QLD
15546,Kia,2019.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,44619.0,4,Hatchback,5,5,20868.0,1.4,Silver,Essendon Fields,VIC
15547,Holden,2012.0,Cruze,USED,Manual,Front,Unleaded,6.4 L / 100 km,114605.0,4,Hatchback,5,5,9990.0,1.4,Black,Newtown,VIC
15548,Kia,2018.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,49000.0,4,Hatchback,5,5,18490.0,1.4,Silver,Yarraville,VIC
15549,Hyundai,2017.0,Accent,USED,Automatic,Front,Unleaded,6.4 L / 100 km,57850.0,4,Hatchback,5,5,18888.0,1.4,Red,Capalaba,QLD
15550,Hyundai,2016.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,198722.0,4,Hatchback,5,5,11999.0,1.4,White,Clontarf,QLD
15551,Kia,2014.0,RIO,USED,Automatic,Front,Unleaded,6.3 L / 100 km,13208.0,4,Hatchback,5,5,16990.0,1.4,Blue,Pinkenba,QLD
15552,Kia,2007.0,RIO,USED,Automatic,Front,Unleaded,6.7 L / 100 km,226463.0,4,Hatchback,5,5,6986.0,1.4,Green,Mile End,SA
15553,Kia,2021.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,60150.0,4,Hatchback,5,5,22888.0,1.4,White,Mile End South,SA
15554,Suzuki,2011.0,Swift,USED,Manual,Front,Unleaded,5.5 L / 100 km,138540.0,4,Hatchback,5,5,11999.0,1.4,Red,Westcourt,QLD
15555,Kia,2015.0,RIO,USED,Automatic,Front,Unleaded,6.3 L / 100 km,82690.0,4,Hatchback,5,5,14990.0,1.4,Blue,New Town,TAS
15556,Hyundai,2012.0,I20,USED,Automatic,Front,Unleaded,6.4 L / 100 km,174556.0,4,Hatchback,5,5,9985.0,1.4,Red,Victoria Park,WA
15557,Kia,2018.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,57970.0,4,Hatchback,5,5,18990.0,1.4,Black,Camdale,TAS
15558,Hyundai,2015.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,164125.0,4,Hatchback,5,5,12999.0,1.4,Red,Windsor Gardens,SA
15559,Kia,2020.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,25326.0,4,Hatchback,5,5,21990.0,1.4,Blue,Reynella,SA
15560,Holden,2005.0,Barina,USED,Manual,Front,Unleaded,5.9 L / 100 km,154185.0,4,Hatchback,5,5,2999.0,1.4,,Blair Athol,SA
15561,Kia,2020.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,42860.0,4,Hatchback,5,5,22350.0,1.4,White,Mile End South,SA
15562,Hyundai,2016.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,72912.0,4,Hatchback,5,5,17999.0,1.4,Silver,Welshpool,WA
15563,Kia,2019.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,65027.0,4,Hatchback,5,5,18990.0,1.4,White,Thebarton,SA
15564,Kia,2018.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,29396.0,4,Hatchback,5,5,20990.0,1.4,Silver,Maddington,WA
15565,Ford,2009.0,Fiesta,USED,Automatic,Front,Unleaded,6.9 L / 100 km,61250.0,4,Hatchback,5,5,10499.0,1.4,Black,Maddington,WA
15566,Fiat,2013.0,Punto,USED,Automatic,Front,Unleaded,5.4 L / 100 km,188475.0,4,Hatchback,5,5,8990.0,1.4,Black,Hamilton Hill,WA
15567,Suzuki,2015.0,Swift,USED,Automatic,Front,Unleaded,6.2 L / 100 km,93770.0,4,Hatchback,5,5,14999.0,1.4,White,Wangara,WA
15568,Kia,2020.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,43657.0,4,Hatchback,5,5,21990.0,1.4,White,Moorebank,NSW
15569,Kia,2013.0,RIO,USED,Manual,Front,Unleaded,5.7 L / 100 km,113171.0,4,Hatchback,5,5,11990.0,1.4,Red,Cabramatta,NSW
15570,Hyundai,2016.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,33626.0,4,Hatchback,5,5,18990.0,1.4,Silver,Wollongong,NSW
15571,Kia,2019.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,50588.0,4,Hatchback,5,5,21888.0,1.4,Silver,Ferntree Gully,VIC
15572,Kia,2018.0,RIO,USED,Automatic,Front,Unleaded,6.2 L / 100 km,47016.0,4,Hatchback,5,5,23990.0,1.4,White,Hoppers Crossing,VIC
15573,Hyundai,2016.0,Accent,USED,Automatic,Front,Unleaded,6.2 L / 100 km,98000.0,4,Hatchback,5,5,14999.0,1.4,,Greenslopes,QLD
15574,Suzuki,2014.0,Swift,USED,Automatic,Front,Unleaded,6.2 L / 100 km,226000.0,4,Hatchback,5,5,12500.0,1.4,White,Archerfield,QLD
15575,Hyundai,2016.0,Accent,USED,Manual,Front,Unleaded,5.9 L / 100 km,85000.0,4,Hatchback,5,5,12900.0,1.4,Blue,Slacks Creek,QLD
15576,Nissan,2000.0,Pulsar,USED,Automatic,Front,Unleaded,8 L / 100 km,300539.0,4,Hatchback,5,5,2995.0,1.6,Red,Wentworthville,NSW
15577,Ford,2013.0,Fiesta,USED,Automatic,Front,Unleaded,6.1 L / 100 km,98079.0,4,Hatchback,5,5,11999.0,1.6,Blue,Blacktown,NSW
15578,Holden,2014.0,Cruze,USED,Manual,Front,Unleaded,7.4 L / 100 km,163000.0,4,Hatchback,5,5,7950.0,1.6,Red,South Windsor,NSW
15579,Hyundai,2015.0,Accent,USED,Automatic,Front,Unleaded,6.4 L / 100 km,84924.0,4,Hatchback,5,5,14999.0,1.6,Silver,Homebush,NSW
15580,Ford,2013.0,Focus,USED,Automatic,Front,Unleaded,6.6 L / 100 km,67590.0,4,Hatchback,5,5,12990.0,1.6,Silver,Leichhardt,NSW
15581,Hyundai,2017.0,Accent,USED,Automatic,Front,Unleaded,6.6 L / 100 km,153986.0,4,Hatchback,5,5,16995.0,1.6,White,Minchinbury,NSW
15582,Toyota,1995.0,Corolla,USED,Automatic,Front,Unleaded,8.5 L / 100 km,204004.0,4,Hatchback,5,5,2995.0,1.6,Green,Wentworthville,NSW
15583,Ford,2010.0,Fiesta,USED,Automatic,Front,Unleaded,6.1 L / 100 km,173586.0,4,Hatchback,5,5,8995.0,1.6,,Minchinbury,NSW
15584,Ford,2012.0,Focus,USED,Automatic,Front,Unleaded,6.6 L / 100 km,90730.0,4,Hatchback,5,5,12995.0,1.6,Blue,Minchinbury,NSW
15585,Ford,2011.0,Fiesta,USED,Manual,Front,Unleaded,6.1 L / 100 km,144914.0,4,Hatchback,5,5,8995.0,1.6,Silver,Minchinbury,NSW
15586,Holden,2011.0,Barina,USED,Automatic,Front,Unleaded,7.6 L / 100 km,179868.0,4,Hatchback,5,5,5995.0,1.6,Grey,Minchinbury,NSW
15587,Kia,2021.0,Cerato,USED,Automatic,Front,Unleaded,6.8 L / 100 km,27258.0,4,Hatchback,5,5,36950.0,1.6,Orange,Liverpool,NSW
15588,Holden,2012.0,Barina,USED,Automatic,Front,Unleaded,7.3 L / 100 km,179000.0,4,Hatchback,5,5,7995.0,1.6,Black,Granville,NSW
15589,Hyundai,2017.0,Accent,USED,Automatic,Front,Unleaded,6.6 L / 100 km,83358.0,4,Hatchback,5,5,17990.0,1.6,Blue,Balcatta,WA
15590,Holden,2014.0,Barina,USED,Automatic,Front,Unleaded,6.6 L / 100 km,126804.0,4,Hatchback,5,5,11800.0,1.6,Red,Minchinbury,NSW
15591,Ford,2012.0,Fiesta,USED,Automatic,Front,Unleaded,6.1 L / 100 km,102864.0,4,Hatchback,5,5,9950.0,1.6,Red,Kogarah,NSW
15592,Kia,2010.0,RIO,USED,Automatic,Front,Unleaded,6.9 L / 100 km,136836.0,4,Hatchback,5,5,9990.0,1.6,Grey,Minchinbury,NSW
15593,Holden,2013.0,Barina,USED,Manual,Front,Unleaded,6.8 L / 100 km,166701.0,4,Hatchback,5,5,8995.0,1.6,White,Minchinbury,NSW
15594,Hyundai,2019.0,Accent,USED,Automatic,Front,Unleaded,6.6 L / 100 km,80090.0,4,Hatchback,5,5,20990.0,1.6,White,Wollongong,NSW
15595,Holden,2013.0,Barina,USED,Automatic,Front,Unleaded,6.4 L / 100 km,118004.0,4,Hatchback,5,5,9995.0,1.6,Grey,Camden,NSW
15596,Kia,2019.0,Cerato,USED,Automatic,Front,Unleaded,6.8 L / 100 km,24950.0,4,Hatchback,5,5,29990.0,1.6,Silver,Clarkson,WA
15597,Holden,2011.0,Barina,USED,Automatic,Front,Unleaded,7.6 L / 100 km,131379.0,4,Hatchback,5,5,6995.0,1.6,Red,Bankstown,NSW
15598,Hyundai,2022.0,I20,USED,Manual,Front,Unleaded,6.9 L / 100 km,12.0,4,Hatchback,5,5,47990.0,1.6,Silver,Blacktown,NSW
15599,Hyundai,2012.0,Accent,USED,Automatic,Front,Unleaded,6.4 L / 100 km,114673.0,4,Hatchback,5,5,14880.0,1.6,Grey,Minchinbury,NSW
15600,Holden,2013.0,Barina,USED,Automatic,Front,Unleaded,6.7 L / 100 km,100726.0,4,Hatchback,5,5,7999.0,1.6,Silver,Elderslie,NSW
15601,Mazda,2000.0,323,USED,Automatic,Front,Unleaded,9 L / 100 km,211114.0,4,Hatchback,5,5,4550.0,1.6,White,Lansvale,NSW
15602,Hyundai,2019.0,Accent,USED,Manual,Front,Unleaded,6.3 L / 100 km,103880.0,4,Hatchback,5,5,13999.0,1.6,Grey,Five Dock,NSW
15603,Hyundai,2015.0,Accent,USED,Manual,Front,Unleaded,6 L / 100 km,157318.0,4,Hatchback,5,5,11990.0,1.6,White,Morayfield,QLD
15604,Kia,2011.0,RIO,USED,Automatic,Front,Unleaded,6.1 L / 100 km,126958.0,4,Hatchback,5,5,11990.0,1.6,Silver,Enfield,SA
15605,Ford,2011.0,Fiesta,USED,Automatic,Front,Unleaded,6.1 L / 100 km,108812.0,4,Hatchback,5,5,11995.0,1.6,Blue,Minchinbury,NSW
15606,Holden,2012.0,Barina,USED,Automatic,Front,Unleaded,6.7 L / 100 km,144076.0,4,Hatchback,5,5,11995.0,1.6,White,Minchinbury,NSW
